spp	Tribe	id	Pair_bonding	Sex_caregiver	sex	OT	VT	OTRa	OTRb	VTR1Aa	VTR1Ab	VTR2Aa	VTR2Ab	VTR2Ba	VTR2Bb	d15N	d13C
Batfas	Bathybatini	ITH5_JRD8	0	0	F	0.304409041684181	1.60033421852382	-1.78107748096263	-0.0249059455544011	-1.22857501263718	-0.347995997193174	0.696120840312939	0.770860441921763	0.753834351303768	-0.652044361308607	0.695081865821326	-0.770243761522719
Batfas	Bathybatini	OME5_QDH7	0	0	F	0.802014181027061	2.1173503751893	-0.673339765569127	-0.62127527487176	-0.335149852282933	-0.0248464002378212	0.64676765710604	-0.0814044805151871	0.478308903385771	-0.110361615699455	0.695081865821326	-0.770243761522719
Batgra	Bathybatini	LNB2_MAI8	NA	0	M	1.06852234547646	1.04284215183188	-0.267864285412578	-2.82578836263875	-1.8278395325246	-0.523658772108246	2.09572869784333	0.479691264883262	2.76619192244505	-1.7906931679948	1.75229801569336	-0.491195176014366
Batgra	Bathybatini	ILG7_DWD3	NA	0	M	-0.0531054244854891	-0.896039791096358	-0.328443547890838	-3.43730458737649	-1.9150295369533	-0.426769084613788	2.79145152630769	0.376402065749811	1.28194349388592	-0.229394144512109	1.75229801569336	-0.491195176014366
Batgra	Bathybatini	LNB4_MBC2	NA	0	F	-0.0629212377343678	0.948691734877496	0.0792402584587275	-2.75274579764412	0.855603668554977	0.487733260490126	3.1008547249763	1.47489876194987	1.260975378146	-0.431478256845806	1.75229801569336	-0.491195176014366
Batgra	Bathybatini	IUI8_HQD6	NA	0	F	0.0819127111154575	0.94616598097917	-2.29258664761216	-2.52400901353578	-1.4752524192934	0.847083110352375	1.74813858372208	-0.941639179862559	0.402388939444171	1.09920324846739	1.75229801569336	-0.491195176014366
Batgra	Bathybatini	LNB6_MBE4	NA	0	F	0.237720090534264	0.829643434836193	-1.06426974593024	-2.87600354833704	-1.54771322121351	-0.688586695362439	1.88308703315142	0.810217405060312	0.610094773550094	0.0307329852454775	1.75229801569336	-0.491195176014366
Benhor	Benthochromini	ILG1_DWA9	0	0	M	-0.797789299360996	-0.913258763461768	-0.103863742423201	0.0409655282889632	-1.16039979427103	2.06989277132111	1.6942401975873	0.72965297978383	-4.06891026620071	0.305055364870982	0.221029839885122	-0.754165349079903
Benhor	Benthochromini	RLB1_QVG6	0	0	F	0.566926027623925	0.0531087736448011	-0.222166571379626	-1.11925977283931	-0.00720906347158684	0.510327111773816	2.04051930595519	1.03692193635298	-2.02421301289694	0.40918964855187	0.221029839885122	-0.754165349079903
Benhor	Benthochromini	LPE9_NDH7	0	0	M	-0.00744139441010148	-0.00737763897531928	-1.67547776244812	-0.689642568384852	0.538215110816125	-0.922565386206145	1.33767815894439	0.753064897031447	-1.29233626714347	0.67044541850338	0.221029839885122	-0.754165349079903
Benhor	Benthochromini	RLB2_QVH7	0	0	F	0.354545904106649	0.364656275295036	-0.25793793278298	0.0411192460040962	-0.19321937276343	-0.41523690127639	1.69040587648619	-0.265031713719627	-0.052030738449937	0.475693592310617	0.221029839885122	-0.754165349079903
Benhor	Benthochromini	LPE8_NDG6	0	0	M	-2.29354147938784	-2.23732005281168	-0.14947629604514	0.181719677599414	1.05340001990367	-0.510284526222092	2.12966050740355	2.12186323121622	-1.93717703150963	1.00231907101042	0.221029839885122	-0.754165349079903
Benhor	Benthochromini	RLA9_QVF5	0	0	F	0.593790799317188	0.41923621041559	-1.00626688414162	0.211696653578956	-0.574618869107035	-0.501260443380242	2.59448901038789	0.385413158453316	-0.0251353669443403	1.97440519306635	0.221029839885122	-0.754165349079903
Boumic	Boulengerochromini	MPG4_QKB1	1	1	F	1.96020014963591	1.64419391770216	-1.51394267971882	-1.76378024921432	-0.56498979210914	0.0812945717970188	-0.614348060018664	-0.266107275068602	-2.04360293189465	-1.7906931679948	0.85478025551468	-0.723683362955067
Boumic	Boulengerochromini	MOF1_NUC2	1	1	M	1.99678323845473	2.64099835140293	-1.13728305105792	-1.77392666770516	-0.581375081796841	0.0637238465827834	-0.907953681862004	-0.279067700188102	-1.01853135084467	-0.618047943972966	0.85478025551468	-0.723683362955067
Boumic	Boulengerochromini	MPD5_OCC2	1	1	F	0.76388720323479	0.888499530084227	-1.7229743840261	-2.52974084767913	-0.3703179969538	-0.870417484141101	-0.560011624025298	1.00826312042954	-0.870463371850027	-1.7906931679948	0.85478025551468	-0.723683362955067
Boumic	Boulengerochromini	JAE6_GYD3	1	1	F	0.682801283664475	1.19704426298532	-1.95188594646865	-2.66632691231503	-2.0094710785862	1.4269161718288	-3.34961074571809	0.971988295718457	-2.47017339312364	-1.7906931679948	0.85478025551468	-0.723683362955067
Calmac	Ectodini	MOH7_NXB1	0	0	F	-0.476672591729878	0.31377201195263	-1.257985008949	1.41394153423966	-0.632331256274235	-0.120133580238502	-0.925220084629464	0.882367465961533	0.814322926829849	0.405014768831298	0.34083295381111	0.495051192634939
Calmac	Ectodini	MOH6_NWI8	0	0	F	0.326885066419246	0.72932956684078	-0.622148748481714	1.07962365190433	1.05093177446588	-0.393624063937386	0.163378996667435	0.301014645392654	-0.0289857119127452	-0.483572112999041	0.34083295381111	0.495051192634939
Calmac	Ectodini	MUC5_LYE4	0	0	M	-0.895699301438974	-1.04805745606135	-0.593895759004645	0.459609509775055	-0.198702710281692	-0.530795980420205	-0.0848784904479398	0.472491928500507	0.363280099165598	-1.7906931679948	0.34083295381111	0.495051192634939
Calmac	Ectodini	LPI2_NHE4	0	0	M	-0.838062757563843	-1.1758635923016	-2.28530937885232	1.51285606278931	-1.33261764858084	-0.0590770732333	-0.871446884289893	-0.510423725607735	0.671821816069287	-0.517524881948195	0.34083295381111	0.495051192634939
Calmac	Ectodini	MOH5_NWH7	0	0	F	-1.49403672379244	-0.737095751176594	-0.763472939898356	0.349946297569158	-0.103114875806593	-0.641792758365899	-0.487897811182757	-1.64426533557922	-0.298033183812401	-1.7906931679948	0.34083295381111	0.495051192634939
Calmac	Ectodini	LPF1_NDI8	0	0	M	0.573362122765174	0.243979418317964	0.34173431137284	0.267404666780974	0.109156109504452	-0.631017685915723	-0.300582932219285	1.09299968036373	0.474169212771783	0.0693447996505143	0.34083295381111	0.495051192634939
Calple	Ectodini	MVE8_OKE4	0	0	F	-1.20593123944364	-0.675484447334857	0.648981395809026	0.794895155147478	-1.83404071153368	-1.52597368747321	1.01175179949632	0.741515435839114	0.363122641572952	-1.7906931679948	1.57393307236158	0.622330896478967
Calple	Ectodini	MVF1_OKG6	0	0	F	-1.05274554592995	-0.45871022376739	-0.29604962303623	0.689288683152422	0.287749470029705	-0.475465329792533	1.1658455565278	0.223802883201936	-0.447401256012855	-0.525448067753336	1.57393307236158	0.622330896478967
Calple	Ectodini	MVE9_OKF5	0	0	F	-0.50116001344012	-0.219526475209249	0.175115728048392	0.0832727099404579	-2.15279937547887	-0.544898837004578	0.609909641569521	-0.182089222445527	-1.27103258138844	-0.742581327750811	1.57393307236158	0.622330896478967
Calple	Ectodini	MVF3_OKI8	0	0	M	-0.124102105393025	0.074962441802525	-0.718659632378579	-0.0931582731375736	0.0491351454543841	-0.302500483290928	0.710940988366511	0.580177043532211	-0.0611286997064199	-1.7906931679948	1.57393307236158	0.622330896478967
Calple	Ectodini	MVF2_OKH7	0	0	M	0.423277047500137	0.34698767278379	-0.359467774171773	-0.249930480242608	-0.107398679093026	0.623651834259577	-0.553937927233965	1.07634694844719	0.893359643938068	0.191284399322406	1.57393307236158	0.622330896478967
Chabri	Lamprologini	MUD9_LZI8	1	1	M	-0.069197538093022	-0.171905088519134	-1.37342086837791	1.21228419497379	-0.835932063006736	-0.641202992012193	1.3347790402607	-0.647632428317647	-0.622043404892056	-1.7906931679948	-0.101480017848561	1.74740861055749
Chabri	Lamprologini	MUE1_LRB1	1	1	F	0.640751651012659	1.15687173700502	0.832968220294325	-1.23417680644	1.21472464104895	-0.198724036143314	1.56574501831639	-0.6072809659546	0.0460798811122116	1.70869402062974	-0.101480017848561	1.74740861055749
Chabri	Lamprologini	MUD6_LZF5	1	1	M	0.97467994132785	0.783743467314328	-2.04345091831842	-0.0984119268322115	0.135972417057343	-0.897571741754113	0.743115289181048	0.267142986955682	-0.790853895781335	-0.501963665559841	-0.101480017848561	1.74740861055749
Chabri	Lamprologini	MUD8_LZH7	1	1	M	0.00304989387100775	0.201257171018991	-0.989180066797366	-2.42019034819178	-0.83423305086104	-0.255535458516705	0.586048578347208	0.625951189339891	-0.012437577016918	-1.7906931679948	-0.101480017848561	1.74740861055749
Chabri	Lamprologini	LPB8_NBD3	1	1	F	-0.860850448408148	-0.771323635649109	0.439017437958604	0.705481610565999	2.31622874309979	-0.273933909003239	-0.457801087057103	-1.8874408838079	-0.0649017041458052	-0.964669280946427	-0.101480017848561	1.74740861055749
Chabri	Lamprologini	MUD7_LZG6	1	1	F	-0.42229536261542	-0.0674391224910711	-0.141957724563054	-0.167502225317203	0.770524483509035	-1.50802224515379	1.10225621018436	-1.01539845383819	0.826559225686986	-1.7906931679948	-0.101480017848561	1.74740861055749
Cphgib	Cyphotilapiini	RLB3_QVI8	0	0	F	0.931208336783802	0.985115407914513	0.411805537365264	1.14951043465883	-0.661015345723689	-0.552769676757973	-0.825898941710862	1.32949660359621	-0.289236820372856	-0.982001583738436	1.12392489392033	-0.740330535066462
Cphgib	Cyphotilapiini	MPF2_ODH7	0	0	F	1.6368273321743	1.77193781247696	0.501524725575352	1.59749636896147	-0.305984798527285	-0.780959512682594	-0.201749358033549	1.33370631031809	-2.42860136303414	-0.849835227839468	1.12392489392033	-0.740330535066462
Cphgib	Cyphotilapiini	MPE9_ODF5	0	0	M	1.10440350969618	0.891819028253947	1.55495440311049	1.48681036650948	0.0420174037893691	-0.175389811967639	-0.603543367738947	-0.360795065242773	0.891331983566394	-0.242381344372088	1.12392489392033	-0.740330535066462
Cphgib	Cyphotilapiini	MOA9_NRC2	0	0	F	0.182781079648591	-0.0663400146407276	0.944845578781	0.835748734691401	0.704889731771186	-0.0425894293371124	-0.0820780385568955	-0.26064050739119	0.0445767768543356	-1.7906931679948	1.12392489392033	-0.740330535066462
Cphgib	Cyphotilapiini	MPF1_ODG6	0	0	M	0.772336826124911	0.612773175453672	-0.235891914581151	-0.268083645978872	-0.104988017723023	0.404347477052013	-1.00384760618705	0.10882621270499	-0.174079458164215	0.0213285271906801	1.12392489392033	-0.740330535066462
Cphgib	Cyphotilapiini	RLA8_QVE4	0	0	F	0.224976039670491	0.35478930037683	-1.40721351693894	-0.132212623959888	-0.464660758854178	-1.1025660769531	-0.669649922308752	1.35029695474878	-0.827706338020976	-0.252438473539026	1.12392489392033	-0.740330535066462
Ctehor	Tropheini	LNB8_MBG6	0	0	F	0.190603671198174	-0.0679873581748113	-0.431110449022047	-0.339761344640289	0.221877016276918	1.07875708112099	-0.53937636511289	0.571106068868367	-0.35242884052427	0.497629488724574	1.15041501743279	0.375063811376848
Ctehor	Tropheini	LNC7_MCG6	0	0	M	0.176341737126114	-0.345582374004929	-0.313246170152231	-0.235104644330407	0.091408544169348	-0.262841053638735	-1.05209471494883	0.534083497275527	0.660799679725662	-1.7906931679948	1.15041501743279	0.375063811376848
Ctehor	Tropheini	LNB9_MBH7	0	0	F	0.123606128149868	-0.164644848589576	-0.606836350524619	0.792597763711357	0.980299162918609	0.341918673962407	-0.650924979614054	-0.674837246739094	-0.337377381562616	1.63145189045717	1.15041501743279	0.375063811376848
Ctehor	Tropheini	LNC8_MCH7	0	0	M	-0.326918146187561	-0.364006583177943	-0.578108203397881	-0.97372228862596	0.236696348743981	-0.520343470556227	-1.84075938021252	0.483034303952796	-0.494307605292614	-0.54838073578018	1.15041501743279	0.375063811376848
Ctehor	Tropheini	LND9_MRB1	0	0	F	-0.0560754562277623	-0.129664648804193	-0.276614891230246	-0.119455787629375	-0.398565753581206	0.00195196624827285	-0.172406576329563	-0.324537287001167	-0.69518078814978	0.0166662969036053	1.15041501743279	0.375063811376848
Ctehor	Tropheini	LND6_MDG6	0	0	M	0.0869092248293539	-0.318004567141761	-1.57747675619241	0.395416091456774	0.398257217122951	0.0310720510515576	-1.34538232517701	-0.680437496881588	-0.668593688097011	-0.6321956774686	1.15041501743279	0.375063811376848
Cyafur	Ectodini	LPF3_NEC2	0	0	M	0.912745447995204	1.15154385336523	-1.55731377436781	-1.71588828656992	0.782610327725944	-1.79743047821502	0.0272016108681415	-0.511887732675298	-0.619531651745296	-0.754618370540643	-1.61083198217293	1.73185391484686
Cyafur	Ectodini	MPD4_OCB1	0	0	F	-3.02925711996732	-2.99112591667285	-0.570345643513306	-0.388162275581904	0.687885952747512	-1.46129230721189	0.983019580619407	3.30179301104266	0.211100686689274	0.196822086778361	-1.61083198217293	1.73185391484686
Cyafur	Ectodini	MPD3_OBI8	0	0	F	-0.280733249130205	0.268473145236408	-0.25056905256392	-0.184722126840021	0.762307411530773	-0.848922610682257	0.0222665926991693	1.38339403465567	-0.00843602234372402	0.239510672303934	-1.61083198217293	1.73185391484686
Cyafur	Ectodini	MOF5_NUG6	0	0	F	-1.93050035201995	-0.552216645080357	-0.282248846011246	0.177842713681594	1.1891942563182	-0.395698752972749	-0.502884325523045	0.884032054716647	0.51488388666832	0.715863640271132	-1.61083198217293	1.73185391484686
Cyafur	Ectodini	LPF2_NEB1	0	0	M	-1.29322778071995	-0.507628893522725	-1.18824284731411	-1.54038362734471	0.659923835396094	-1.37019324556241	-0.49368742603351	2.51424642840959	0.350075752105397	-0.441362727548793	-1.61083198217293	1.73185391484686
Cyafur	Ectodini	LPD3_MYI8	0	0	M	0.495671442833551	0.849313535089436	-0.230550624900714	0.731831126997488	0.168565651688979	1.01765234128938	-0.648020638699284	1.17077961315488	-0.402159317549685	-0.000755303969244658	-1.61083198217293	1.73185391484686
Cypdwj	Cyprichromini	MVD1_OIE4	NA	NA	F	-1.76832130462782	-0.98360042296916	-0.918095936359693	0.131642610001927	-1.17329559650201	-1.6223493892583	0.109514342264148	-0.668815323511865	-1.48855970651688	-0.624339525851544	-0.0714174862072311	-1.18088198008097
Cypdwj	Cyprichromini	MVC9_OID3	NA	NA	F	-0.174131457023718	-0.123378508662631	-0.861823666758083	0.379676459593894	-0.419825783599253	0.372050866867699	1.16455017592965	-1.14939260004117	-0.394166979302124	-0.951603345352243	-0.0714174862072311	-1.18088198008097
Cypdwj	Cyprichromini	MVC8_OIC2	NA	NA	F	-0.823035107188806	-1.14379067020226	0.363691399510605	0.328175299485255	-1.33871622785892	-0.466505739541942	1.65226676058915	-0.790378436296838	-0.233543389449897	-0.0657600159378405	-0.0714174862072311	-1.18088198008097
Cypdwj	Cyprichromini	MVC5_OHH7	NA	NA	M	0.618200717974088	0.382093936530842	-0.359250287704663	0.93640970622419	-1.72569153238145	0.736725216474439	0.458880351061648	-1.0624499419859	-0.680936046898129	0.101394375035454	-0.0714174862072311	-1.18088198008097
Cypdwj	Cyprichromini	MVC6_OHI8	NA	NA	M	-0.056949823111815	-0.42973766657906	0.513878092985594	-0.0915201991403687	-0.926114229870768	-2.1387923237366	0.633808560501244	0.58199125452675	0.229956575693282	0.696766517983622	-0.0714174862072311	-1.18088198008097
Cypdwj	Cyprichromini	MVC7_OIB1	NA	NA	M	-0.292556758686289	-0.023265519347471	-0.741429989542842	-0.183369024698627	0.310035574582896	-0.882132675847507	0.864121519348885	-0.162853542202058	-1.68965993511804	-0.73241043567705	-0.0714174862072311	-1.18088198008097
Cyplep	Cyprichromini	LPC5_MYB1	0	0	F	-0.363110799556138	0.0251059125096792	-0.789105419827076	0.40626279081173	-0.776849309459638	-1.97896886758117	0.347274553343355	0.223187151077974	-0.44808062301671	0.433032873012616	-0.148217428974904	-1.33818381549573
Cyplep	Cyprichromini	MUG8_LUC2	0	0	M	0.770152400897769	0.576892199492245	-1.85443796150158	0.0284663841919513	-0.568289168780612	-0.383828212689873	0.190626777420218	-1.78441631062067	0.683905058652622	0.5768523343361	-0.148217428974904	-1.33818381549573
Cyplep	Cyprichromini	LNE5_MRG6	0	0	F	-0.86712607911724	-0.669461350354564	-1.55764875784172	0.227315530957704	-0.319142723305785	-1.2444630385469	0.370026028828089	-0.263592323176546	-1.63753623609984	-0.915099650995409	-0.148217428974904	-1.33818381549573
Cyplep	Cyprichromini	MUG5_LTH7	0	0	M	-3.3650255354092	-2.64972888046491	-1.02357007404193	0.86523177655899	-0.145430974734816	-0.73718291444556	-0.253623960424162	-0.127945559173453	0.796068573813135	0.591740412363054	-0.148217428974904	-1.33818381549573
Cyplep	Cyprichromini	MUG7_LUB1	0	0	F	0.27202107084646	0.57915039287072	-1.6995078786435	1.02060718795121	-2.03530143979874	0.747786986145777	0.512358700099364	0.72344490962427	-0.756235939395743	-0.673501542798544	-0.148217428974904	-1.33818381549573
Cyplep	Cyprichromini	MUG6_LTI8	0	0	M	0.952679859186483	0.609989304994933	-1.25570079858168	1.0917002318304	-1.70687054801841	1.54062489744058	-0.099750928366704	-0.732534585698331	-1.22195802720054	0.449816964174242	-0.148217428974904	-1.33818381549573
Cypmic	Cyprichromini	ONF5_QAC2	1	0	F	-0.0868723265534174	-0.290284433257437	0.390402605674773	1.04002316340835	-0.88942124243486	-2.25667597329998	-0.665865263675134	-2.3408475048437	-0.071759268399642	1.40332373036649	1.23169167407076	-0.949695026605205
Cypmic	Cyprichromini	ONF6_QAD3	1	0	F	-2.13967467038275	-2.61194078425983	0.662213143861136	1.61338257286572	-3.14178185465431	-0.652263249528951	-0.691076740629271	-0.655971440112667	-1.47260843289306	0.890492998213046	1.23169167407076	-0.949695026605205
Cypmic	Cyprichromini	ONF7_QAE4	1	0	F	-1.34622487293828	-0.862559193314699	0.95782789457452	0.459798927514359	0.660907058611332	-1.20546095155043	-0.141392895440389	-0.29188455264482	0.922227176942705	0.591440692031051	1.23169167407076	-0.949695026605205
Cypmic	Cyprichromini	ONF4_QAB1	1	0	M	-1.27072214449003	-1.14511378722109	-0.302441537596196	0.223224074232482	0.943214821478286	-0.706960651158678	0.211992058860537	-0.322344833600277	0.587951777994052	3.85142299980465	1.23169167407076	-0.949695026605205
Cypmic	Cyprichromini	ONF2_PZH7	1	0	M	0.375763318307569	0.0254557252195706	-0.277219380962856	0.0444936695518885	0.0836076341834283	-1.61101776442672	-0.760072457332844	-1.64840204465875	-1.47323823940037	3.61348028619088	1.23169167407076	-0.949695026605205
Cypmic	Cyprichromini	ONF3_PZI8	1	0	M	-0.0162591734169573	-0.147392473737007	-0.459415656530334	0.751773070708648	-0.842411122630008	0.0750119483872763	-0.156023107039541	-0.652255596521277	-0.628580654951525	4.20979155194582	1.23169167407076	-0.949695026605205
Enamel	Ectodini	OMA1_QCD3	0	0	M	0.79837321140716	0.816480531119885	-1.29098264319512	-0.380709234484177	-1.81979367741152	-0.622130693349759	0.124976334610522	-1.29230864289065	-1.34423190635513	-0.161953095512504	-0.497058470799046	-0.255614392587362
Enamel	Ectodini	OMA4_QCG6	0	0	F	-3.44055287104259	-3.96430950273397	-0.453660914209489	-1.40756592210694	0.60548345072946	0.235337018771505	0.730047290875656	-0.151998580277093	0.386691623081159	-0.543164523844304	-0.497058470799046	-0.255614392587362
Enamel	Ectodini	OMA2_QCE4	0	0	M	0.871479013524011	0.784878486915308	-1.15594116231444	-0.980490467062821	-0.442114404662519	0.772253587307253	-0.661159622929699	-0.357663016055662	-1.11113951054186	-0.00914779288123933	-0.497058470799046	-0.255614392587362
Enamel	Ectodini	ONI9_QCC2	0	0	M	0.527456496454034	0.50235327855362	-1.09595829870975	-1.90671120405043	-4.12113426592478	0.123500323797937	-0.187377145088786	0.625578903281133	-2.21452896702439	-0.717431876247414	-0.497058470799046	-0.255614392587362
Enamel	Ectodini	OMA3_QCF5	0	0	F	0.0471001363891966	0.36750429950621	-0.719802607252367	-0.872066723934866	-0.514170836581499	-0.443635836039818	-0.234863677557896	-0.774879104734702	-0.804790828667032	-1.7906931679948	-0.497058470799046	-0.255614392587362
Enamel	Ectodini	OMA5_QCH7	0	0	F	-1.14863036510873	-0.448425722560977	-0.700064985229622	-0.913998861601073	-0.596205287014031	-0.670480374015139	0.622277667012522	-0.669696663114586	-1.03226047699561	0.875967724715652	-0.497058470799046	-0.255614392587362
Erecya	Eretmodini	ISG1_JOE1	1	1	F	0.576444864710558	0.17468526445662	0.849760403298996	0.70766481482533	1.29541197787867	0.415954903955629	0.460409349936759	1.31049100968277	1.21622862074791	0.552729060778416	-1.90178307202816	2.84364970253401
Erecya	Eretmodini	MUI3_LVH7	1	1	M	-4.17143329882624	-2.63879306998791	0.693013573812428	1.19286875128054	2.24225232902915	-0.712700527202682	0.353204364270906	-0.32731086142519	1.09879993592664	0.014507957084041	-1.90178307202816	2.84364970253401
Erecya	Eretmodini	MUE2_LRC2	1	1	F	-0.0597228306040253	-0.698413758537155	0.114886810431094	0.753068208270726	1.46261065930315	0.750121386308709	0.0258080255657629	0.939087578874603	0.315732688036319	0.108392074079084	-1.90178307202816	2.84364970253401
Erecya	Eretmodini	LNA3_LWI8	1	1	M	0.8867581792393	0.671248704174019	0.515257529073634	1.26265843294639	1.49763879367494	-0.629551472319301	0.485477777207734	-1.44317255764305	0.807407071515166	-1.7906931679948	-1.90178307202816	2.84364970253401
Erecya	Eretmodini	MUI5_LWB1	1	1	M	-2.41417675050352	-1.662999094758	1.16138317881486	0.888373404908855	1.5999878992107	-0.404948139227095	-0.0541434201172981	-0.381655837455061	0.861250305225722	1.08379155770433	-1.90178307202816	2.84364970253401
Eremar	Eretmodini	JXF8_KOI6	1	1	M	-0.139021702896155	0.0520898845844268	1.33663980585479	2.10336134085351	2.52108595093827	1.51865410934542	-0.439550158906403	-0.810597236647995	-0.139206846914507	-1.7906931679948	-0.426193580961639	1.03968855125854
Eremar	Eretmodini	JXF4_KOH5	1	1	F	-0.238119726138482	-0.515457273409384	1.39015248122669	0.209299495402396	1.7605944992678	-1.31123696099495	-0.34148681018991	0.455438477799285	0.69711439072039	0.334232621163071	-0.426193580961639	1.03968855125854
Eremar	Eretmodini	JXG2_KPA8	1	1	F	-0.964687654360114	-1.12174917663912	1.19154984654968	1.70587037852998	0.236317322479088	-0.125347087850999	-0.698308052614739	0.181066720219036	-0.494655633513921	0.142876369412469	-0.426193580961639	1.03968855125854
Eremar	Eretmodini	ONB2_PVI8	1	1	M	0.886490303938443	0.826609824024844	1.18603912053015	1.39338070967658	1.80189791811702	-0.259412405665893	-0.0584933669108796	-1.26797087270151	0.31223651891473	0.664301351787755	-0.426193580961639	1.03968855125854
Eremar	Eretmodini	JXE9_KOG4	1	1	M	0.311379593665666	-0.200498705524048	0.168541436797739	1.21628996018705	1.08642441560626	0.325144581724399	0.377944882744948	1.02416065931256	-0.0708211543927578	-0.635305426667736	-0.426193580961639	1.03968855125854
Eremar	Eretmodini	ONB1_PVH7	1	1	F	0.893514802850588	0.151039217707503	0.741466035657987	0.636431429387202	1.0012195903574	0.75840631373474	-0.551072384488625	-0.0443599718197435	-1.12172240799134	0.805520509556207	-0.426193580961639	1.03968855125854
Gnapfe	Tropheini	LPB5_NAI8	0	0	F	-0.573512152114216	-0.377884729376532	0.0894737144229701	-1.65160434538362	-0.385818971233775	-0.0767230544931573	-0.886957334582405	-0.99759254068815	-0.837040235483806	0.172381179862559	-0.116962340424589	-0.25906601818425
